file,slots,service_bytes_avg_per_slot,arrival_bytes_est_avg_per_slot,backlog_bytes_avg_per_slot,backlog_bytes_median_per_slot,backlog_bytes_pos_delta_total,backlog_bytes_net_delta_total
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_18_H4_P0(NP).csv,12,69847.0,83707.84478587896,57531.333333333336,39851.0,118876.0,-125154.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_19_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_20_H4_P0(NP).csv,3,99628.0,114877.25274725274,14306.0,0.0,42918.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_21_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_22_H4_P0(NP).csv,8,52146.75,69314.81447368421,52785.25,27914.0,131488.0,-74692.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_23_H4_P0(NP).csv,6,59311.0,60801.87471264368,7497.833333333333,0.0,7045.0,-73842.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_24_H4_P0(NP).csv,8,87937.5,103361.19756838906,52082.0,47929.0,122060.0,-70696.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_25_H4_P0(NP).csv,6,92499.66666666667,103368.07692307692,69743.66666666667,61492.0,139124.0,-29432.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_26_H4_P0(NP).csv,5,76682.4,84824.8,56952.4,82378.0,16548.0,-116738.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_27_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_28_H4_P0(NP).csv,5,155688.4,167951.30909090908,45627.6,40918.0,59952.0,-135886.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_29_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_30_H4_P0(NP).csv,4,92674.5,140154.5,30803.0,22821.0,48744.0,-55742.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_31_H4_P0(NP).csv,3,135675.33333333334,135878.55306427504,29721.333333333332,25284.0,0.0,-135954.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_32_H4_P0(NP).csv,5,92213.6,110425.2,27367.2,22932.0,68578.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_33_H4_P0(NP).csv,4,103528.0,104059.78651685393,27242.5,26796.0,1786.0,-124072.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_34_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_35_H4_P0(NP).csv,3,165404.0,172361.9420289855,24739.333333333332,17510.0,17510.0,-79200.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_36_H4_P0(NP).csv,7,77836.71428571429,87760.51428571428,20137.0,14464.0,52038.0,-112149.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_37_H4_P0(NP).csv,10,68886.7,79407.29278604391,21251.7,8837.0,83212.0,-122468.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_38_H4_P0(NP).csv,5,65899.6,76030.0,44694.0,46504.0,44622.0,-63460.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_39_H4_P0(NP).csv,8,49190.25,54559.7294118704,38987.5,41106.0,32274.0,-130238.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_40_H4_P0(NP).csv,10,76952.1,91857.51572983843,83216.0,89109.0,114360.0,-117588.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_41_H4_P0(NP).csv,5,114997.2,136165.86666666667,69194.0,76432.0,96398.0,-55378.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_42_H4_P0(NP).csv,10,80644.2,108856.17058650163,60698.0,71862.0,167916.0,-38818.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_43_H4_P0(NP).csv,3,108366.0,138314.8516129032,87642.0,66580.0,80998.0,44084.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_44_H4_P0(NP).csv,4,123399.0,141792.70422535212,24744.5,19118.0,60742.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_45_H4_P0(NP).csv,5,117391.8,145732.4168391608,59446.4,54782.0,129012.0,59058.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_46_H4_P0(NP).csv,5,110892.8,131561.9094890511,47806.4,65992.0,95096.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_47_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_48_H4_P0(NP).csv,3,144608.0,172601.6,54907.333333333336,81204.0,83518.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_49_H4_P0(NP).csv,5,59026.4,69119.23921568626,54583.6,79116.0,45046.0,-53426.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_50_H4_P0(NP).csv,10,84525.2,104211.83688855096,64429.2,74916.0,191190.0,-84348.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_51_H4_P0(NP).csv,5,83265.2,116098.12991452993,92754.8,86470.0,154642.0,80226.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_52_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_53_H4_P0(NP).csv,5,72323.2,90942.14736842105,50168.0,50568.0,64320.0,-68872.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_54_H4_P0(NP).csv,3,99532.33333333333,101555.89430894308,53743.333333333336,46720.0,5268.0,-21950.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_55_H4_P0(NP).csv,7,104202.0,130509.73008130082,57596.0,49144.0,139848.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_56_H4_P0(NP).csv,6,119346.66666666667,136950.6149068323,56680.333333333336,68253.0,111296.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_57_H4_P0(NP).csv,5,108217.6,134649.88222222222,56195.6,51660.0,64030.0,-87284.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_58_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_59_H4_P0(NP).csv,4,123502.0,149603.48305084746,79250.0,82037.0,103054.0,49872.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_60_H4_P0(NP).csv,3,54507.333333333336,78499.95555555556,31641.333333333332,25268.0,69656.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_61_H4_P0(NP).csv,9,98207.77777777778,129251.90682977957,61320.444444444445,44280.0,258766.0,38286.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_62_H4_P0(NP).csv,3,132434.0,137632.0,51729.333333333336,0.0,10396.0,-144792.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_63_H4_P0(NP).csv,3,62774.0,75965.72486772487,50002.0,28842.0,35116.0,-86048.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_64_H4_P0(NP).csv,3,87196.66666666667,149366.39393939395,64572.666666666664,85592.0,181646.0,102090.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_65_H4_P0(NP).csv,3,120924.66666666667,141223.7642276423,36190.666666666664,50438.0,58134.0,-6606.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_66_H4_P0(NP).csv,3,160466.66666666666,191061.33333333334,50241.333333333336,59906.0,90818.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_67_H4_P0(NP).csv,5,129051.0,138897.57647058825,53098.6,72668.0,40479.0,-54066.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_68_H4_P0(NP).csv,5,116314.0,140263.52933828993,53390.8,79772.0,107024.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_69_H4_P0(NP).csv,6,108278.0,108603.06513856514,16980.333333333332,8305.0,0.0,-191130.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_70_H4_P0(NP).csv,8,94163.875,113582.72338709678,71366.5,73531.0,127990.0,-40046.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_71_H4_P0(NP).csv,9,79743.33333333333,96678.74401709401,67556.88888888889,88923.0,120833.0,-83606.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_72_H4_P0(NP).csv,5,88320.0,87817.45945945945,22816.8,5416.0,0.0,-113972.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_73_H4_P0(NP).csv,4,68120.5,85463.86757990868,29928.0,28859.0,61994.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_74_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_75_H4_P0(NP).csv,4,130372.0,149412.2037037037,29503.5,24118.0,69778.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_76_H4_P0(NP).csv,5,52322.8,121561.25614035087,44054.6,51500.0,47281.0,-69992.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_77_H4_P0(NP).csv,3,135006.0,153887.33333333334,30015.333333333332,37448.0,52598.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_78_H4_P0(NP).csv,4,88907.0,111295.28472222222,41110.5,38947.0,86548.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_79_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_80_H4_P0(NP).csv,3,147401.33333333334,158889.40453074433,53458.666666666664,8366.0,30678.0,-121332.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_81_H4_P0(NP).csv,6,93608.66666666667,103817.36666666668,62827.833333333336,68197.0,70559.0,-1916.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_82_H4_P0(NP).csv,3,99028.66666666667,143840.5105105105,47645.333333333336,35618.0,133152.0,102426.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_83_H4_P0(NP).csv,6,105845.0,124633.63366169907,43223.333333333336,40705.0,105994.0,-52704.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_84_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_85_H4_P0(NP).csv,5,150994.4,181831.28,49633.6,50886.0,134816.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_86_H4_P0(NP).csv,3,125654.66666666667,126336.30601092895,11502.666666666666,0.0,0.0,-45360.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_87_H4_P0(NP).csv,5,114074.0,125533.8,38336.8,32806.0,40554.0,-85132.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_88_H4_P0(NP).csv,4,52892.5,62163.75,35597.5,37715.0,38118.0,-28842.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_89_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_90_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_91_H4_P0(NP).csv,5,101467.2,121009.34831460674,59355.2,54320.0,84144.0,37408.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_92_H4_P0(NP).csv,4,100945.5,163153.53633217994,77038.5,70941.0,239238.0,166272.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_93_H4_P0(NP).csv,12,57662.166666666664,78523.65214171793,51465.583333333336,36111.0,212076.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_94_H4_P0(NP).csv,5,100773.6,172905.0579029734,92566.4,83370.0,330692.0,146804.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_95_H4_P0(NP).csv,9,71862.88888888889,91453.16750109794,59499.77777777778,59460.0,156492.0,-162454.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_96_H4_P0(NP).csv,5,163367.2,172512.75,87977.2,97382.0,36220.0,-146376.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_97_H4_P0(NP).csv,3,69231.33333333333,71638.66666666667,45768.666666666664,59536.0,18234.0,-65042.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_98_H4_P0(NP).csv,6,85086.16666666667,130320.49663299664,65305.0,70474.0,161924.0,-6718.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_99_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_100_H4_P0(NP).csv,4,96402.5,124854.12318840579,82477.0,73062.0,90540.0,30736.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_101_H4_P0(NP).csv,3,100281.33333333333,124283.60606060606,77788.66666666667,59026.0,71600.0,-48472.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_102_H4_P0(NP).csv,4,119964.5,150216.41379310345,37317.5,26600.0,96070.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_103_H4_P0(NP).csv,3,171384.66666666666,171558.64715447155,53705.333333333336,51016.0,0.0,-106962.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_104_H4_P0(NP).csv,9,93425.11111111111,135467.9352938499,61748.88888888889,65388.0,369680.0,54110.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_105_H4_P0(NP).csv,6,104398.33333333333,114437.86956521739,65794.33333333333,76716.0,151710.0,23614.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_106_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_107_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_108_H4_P0(NP).csv,6,117733.33333333333,145100.51884094017,70857.66666666667,82182.0,161818.0,-6936.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_109_H4_P0(NP).csv,11,68422.18181818182,73444.027594188,34911.63636363636,36410.0,45722.0,-60926.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_110_H4_P0(NP).csv,7,84795.57142857143,114328.00408163264,100143.42857142857,96792.0,179966.0,79792.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_111_H4_P0(NP).csv,5,140784.8,170554.4927536232,62200.8,68236.0,142960.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_112_H4_P0(NP).csv,8,91494.25,111511.61538461539,50015.5,36230.0,148086.0,15106.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_113_H4_P0(NP).csv,4,102419.0,104599.6875,35415.5,35156.0,3772.0,-67578.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_114_H4_P0(NP).csv,7,77524.57142857143,99081.15726947713,55240.857142857145,81284.0,143596.0,-72436.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_115_H4_P0(NP).csv,5,104828.4,121012.14426229507,48563.6,49104.0,75602.0,-79316.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_116_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_117_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_118_H4_P0(NP).csv,6,84691.33333333333,100646.42808798647,51994.666666666664,54288.0,84960.0,-39654.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_119_H4_P0(NP).csv,6,111878.66666666667,128393.62962962962,66181.0,65214.0,83784.0,-93504.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_120_H4_P0(NP).csv,3,133548.66666666666,183034.4,67087.33333333333,58672.0,142590.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_121_H4_P0(NP).csv,3,123684.66666666667,124517.34959349594,46338.0,51112.0,0.0,-136560.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_122_H4_P0(NP).csv,6,89782.0,100908.08828828829,75649.66666666667,75815.0,55036.0,-65706.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_123_H4_P0(NP).csv,6,92573.33333333333,121193.11917098444,54996.0,47816.0,166318.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_124_H4_P0(NP).csv,7,78725.71428571429,96383.66617221579,29696.285714285714,18198.0,119782.0,24340.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_125_H4_P0(NP).csv,3,83954.0,96300.10526315791,26952.0,25644.0,34752.0,-20460.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_126_H4_P0(NP).csv,6,103391.0,131709.67086834734,56600.333333333336,36485.0,138160.0,-93462.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_127_H4_P0(NP).csv,3,81595.0,124030.75,50264.0,24204.0,126588.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_128_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_129_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_130_H4_P0(NP).csv,5,116431.2,150647.64204640762,70300.0,78430.0,160290.0,119862.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_131_H4_P0(NP).csv,6,73864.66666666667,107974.85847985098,73256.33333333333,70640.0,147970.0,-1686.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_132_H4_P0(NP).csv,7,90686.14285714286,105533.76691729322,59929.42857142857,77042.0,75974.0,-145646.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_133_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_134_H4_P0(NP).csv,9,58537.333333333336,75352.65171729906,47749.333333333336,58678.0,86320.0,-244.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_135_H4_P0(NP).csv,3,116167.33333333333,146405.3962264151,34900.666666666664,0.0,82894.0,-21808.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_136_H4_P0(NP).csv,3,172959.33333333334,176766.5785123967,49847.333333333336,64346.0,7598.0,-76626.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_137_H4_P0(NP).csv,4,97102.5,121095.2,59066.5,58558.0,91112.0,-28038.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_138_H4_P0(NP).csv,5,79219.2,79143.6,37639.6,48868.0,0.0,-108078.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_139_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_140_H4_P0(NP).csv,6,90501.66666666667,113565.62714097498,55671.333333333336,54561.0,126744.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_141_H4_P0(NP).csv,4,95970.5,115540.8407079646,36698.0,35174.0,69084.0,-7360.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_142_H4_P0(NP).csv,6,108180.33333333333,128053.14631043258,51144.333333333336,60356.0,78820.0,-90792.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_143_H4_P0(NP).csv,5,131578.4,154906.88,73031.2,101650.0,111780.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_144_H4_P0(NP).csv,6,87101.0,104274.16925940699,69423.5,87126.0,95032.0,-56907.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_145_H4_P0(NP).csv,6,50521.666666666664,74108.86510699357,35410.0,25230.0,131580.0,51144.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_146_H4_P0(NP).csv,5,118350.4,147715.93513513514,88706.0,95182.0,141452.0,45414.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_147_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_148_H4_P0(NP).csv,10,77976.0,91209.89178743961,69995.0,78311.0,118244.0,-92530.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_149_H4_P0(NP).csv,8,86127.75,112146.96339249697,41437.25,9781.0,200406.0,-9184.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_13_150_H4_P0(NP).csv,4,136286.0,150619.5522875817,38991.5,39370.0,46106.0,-31966.0
