file,slots,service_bytes_avg_per_slot,arrival_bytes_est_avg_per_slot,backlog_bytes_avg_per_slot,backlog_bytes_median_per_slot,backlog_bytes_pos_delta_total,backlog_bytes_net_delta_total
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_141_H4_P0(NP).csv,14,51303.42857142857,71059.65875440209,58864.857142857145,68640.0,129492.0,-105393.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_142_H4_P0(NP).csv,13,74400.76923076923,98945.3532213858,81541.07692307692,77598.0,290502.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_143_H4_P0(NP).csv,13,66179.07692307692,88822.03425972103,53929.46153846154,38154.0,243091.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_144_H4_P0(NP).csv,9,63956.22222222222,100663.67414235766,79641.11111111111,57902.0,263710.0,-14574.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_145_H4_P0(NP).csv,14,52023.57142857143,85575.0932096475,63541.0,73240.0,232526.0,23228.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_146_H4_P0(NP).csv,10,65953.8,72434.97931940037,45697.8,46876.0,45054.0,-164738.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_147_H4_P0(NP).csv,9,66298.77777777778,85123.16753676753,56594.22222222222,53042.0,95968.0,-55778.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_148_H4_P0(NP).csv,12,50544.666666666664,66774.22217766014,95764.0,103728.0,155162.0,-58716.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_149_H4_P0(NP).csv,12,52548.0,70452.64627292463,72487.33333333333,65420.0,160262.0,-70488.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_15_150_H4_P0(NP).csv,9,73914.44444444444,85013.40458937199,65746.44444444444,74006.0,107316.0,-173870.0
