file,slots,service_bytes_avg_per_slot,arrival_bytes_est_avg_per_slot,backlog_bytes_avg_per_slot,backlog_bytes_median_per_slot,backlog_bytes_pos_delta_total,backlog_bytes_net_delta_total
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_53_H4_P0(NP).csv,3,128227.33333333333,139080.0888888889,49335.333333333336,47894.0,31508.0,-16084.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_54_H4_P0(NP).csv,7,92200.28571428571,111937.07792207794,69431.71428571429,83238.0,121888.0,-21494.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_55_H4_P0(NP).csv,8,77428.25,118273.39458525347,61894.75,65574.0,138772.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_56_H4_P0(NP).csv,19,61131.63157894737,81117.05299583059,54693.52631578947,45482.0,335127.0,-9536.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_57_H4_P0(NP).csv,12,69946.16666666667,82433.38048163419,62589.916666666664,60786.0,107035.0,-202418.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_58_H4_P0(NP).csv,8,69089.25,106461.79698426573,68757.5,68150.0,276108.0,-1280.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_59_H4_P0(NP).csv,5,101281.6,140118.09036694662,77421.2,62418.0,173576.0,22714.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_60_H4_P0(NP).csv,10,65076.8,88997.94010384216,51321.8,39331.0,212232.0,-35662.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_61_H4_P0(NP).csv,5,121566.4,135741.01052631577,60853.6,45540.0,62632.0,-144218.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_62_H4_P0(NP).csv,4,78549.75,97544.25471698114,37706.25,42667.0,71201.0,5710.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_63_H4_P0(NP).csv,13,76740.0,84803.08269990879,68303.69230769231,90202.0,115398.0,-117138.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_64_H4_P0(NP).csv,11,68872.72727272728,71278.98034344747,40389.09090909091,52458.0,17040.0,-224148.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_65_H4_P0(NP).csv,7,79728.85714285714,98223.20535714286,84704.0,81352.0,122648.0,59400.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_66_H4_P0(NP).csv,6,87421.0,136143.64253537016,66818.66666666667,59775.0,281362.0,63502.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_67_H4_P0(NP).csv,11,76288.36363636363,88501.04338842975,48802.36363636364,53538.0,115528.0,-71724.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_68_H4_P0(NP).csv,9,70842.33333333333,92734.48652329748,44662.444444444445,46026.0,199782.0,67760.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_69_H4_P0(NP).csv,5,94304.8,106477.61551724137,53911.6,55372.0,56730.0,-51664.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_70_H4_P0(NP).csv,4,110766.0,133891.26315789475,35764.0,29389.0,26640.0,-102004.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_71_H4_P0(NP).csv,7,120008.28571428571,129779.15006002401,40213.142857142855,40922.0,53616.0,-79974.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_72_H4_P0(NP).csv,7,79042.28571428571,106922.84629565392,70925.14285714286,57126.0,148348.0,-32210.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_73_H4_P0(NP).csv,10,78552.8,105155.13924028185,69009.6,83893.0,204576.0,-41324.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_74_H4_P0(NP).csv,6,89092.5,106536.58497330283,45195.0,34761.0,93332.0,-89572.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_75_H4_P0(NP).csv,9,75553.77777777778,97423.04504504504,68217.77777777778,73760.0,146470.0,-60258.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_76_H4_P0(NP).csv,11,66735.63636363637,79255.57674327704,87631.27272727272,93698.0,118880.0,-106620.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_77_H4_P0(NP).csv,12,62901.333333333336,61647.03921568627,58486.5,76303.0,21916.0,-151728.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_78_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_79_H4_P0(NP).csv,10,85647.5,104031.23275217933,82171.0,87887.0,167084.0,-50086.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_80_H4_P0(NP).csv,6,76377.16666666667,87864.88235294119,71423.66666666667,76149.0,61811.0,-55795.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_81_H4_P0(NP).csv,5,109232.8,122064.23705839943,21794.0,10492.0,60550.0,-45984.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_82_H4_P0(NP).csv,6,100423.0,117412.24261603376,50184.333333333336,57573.0,88706.0,-93000.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_83_H4_P0(NP).csv,14,65736.42857142857,77139.33253798643,34957.142857142855,28344.0,145270.0,-79612.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_84_H4_P0(NP).csv,6,79487.66666666667,94384.6237037037,57136.0,80711.0,92988.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_85_H4_P0(NP).csv,7,73765.14285714286,72277.36877076412,57978.28571428572,71354.0,91084.0,-19070.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_86_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_87_H4_P0(NP).csv,6,102784.33333333333,110675.89265536722,53654.0,70673.0,39232.0,-112032.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_88_H4_P0(NP).csv,12,55514.916666666664,81723.37634942438,82737.5,77098.0,226396.0,-32982.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_89_H4_P0(NP).csv,10,54448.4,71711.17978723404,85579.8,95766.0,110990.0,-105790.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_90_H4_P0(NP).csv,13,52580.769230769234,59099.58863358864,81867.53846153847,94092.0,62596.0,-120500.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_91_H4_P0(NP).csv,6,110101.66666666667,154018.49403508773,66033.0,68679.0,201484.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_92_H4_P0(NP).csv,8,72960.25,93872.29201680672,47060.75,51926.0,122870.0,-79864.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_93_H4_P0(NP).csv,6,84898.33333333333,92271.65480895915,53356.0,55128.0,29092.0,-116842.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_94_H4_P0(NP).csv,7,103616.42857142857,123773.68831168833,66220.0,51126.0,135612.0,-53531.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_95_H4_P0(NP).csv,7,82519.42857142857,104362.3221574344,41559.71428571428,44278.0,117090.0,-17312.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_96_H4_P0(NP).csv,5,104209.2,141661.8909090909,72996.4,98450.0,38866.0,-73836.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_97_H4_P0(NP).csv,7,85477.14285714286,114237.5402985341,55848.57142857143,36146.0,194732.0,1058.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_98_H4_P0(NP).csv,7,90793.42857142857,75472.79365079365,46242.57142857143,64484.0,0.0,-143632.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_99_H4_P0(NP).csv,4,85150.0,119483.71774193548,73749.5,74637.0,134481.0,79719.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_100_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_101_H4_P0(NP).csv,7,77668.28571428571,79788.8850319017,42470.0,42238.0,5012.0,-102430.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_102_H4_P0(NP).csv,15,61216.666666666664,101586.14288251003,65973.33333333333,71094.0,356334.0,-66262.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_103_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_104_H4_P0(NP).csv,5,84036.6,107578.75241635689,73915.4,67040.0,105255.0,-9862.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_105_H4_P0(NP).csv,10,70733.2,100191.00812030074,74212.6,82494.0,252088.0,-14990.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_106_H4_P0(NP).csv,9,73406.88888888889,89833.28044662309,80934.22222222222,76750.0,87996.0,-85068.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_107_H4_P0(NP).csv,13,61142.153846153844,77974.50094091955,46326.46153846154,24676.0,203262.0,-69312.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_108_H4_P0(NP).csv,6,119318.66666666667,126666.53180661576,57391.333333333336,62692.0,42254.0,-140064.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_109_H4_P0(NP).csv,7,106094.57142857143,107626.0713254999,38302.0,33962.0,80598.0,-38220.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_110_H4_P0(NP).csv,5,106025.2,124979.85454545454,49216.0,63956.0,73146.0,-25716.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_111_H4_P0(NP).csv,7,71681.14285714286,103598.40088213673,78644.57142857143,96902.0,193592.0,-65946.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_112_H4_P0(NP).csv,16,51273.125,66100.74501696823,49385.875,24710.0,192392.0,-89472.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_113_H4_P0(NP).csv,11,74038.63636363637,78825.56084946994,53850.27272727273,59788.0,45355.0,-177270.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_114_H4_P0(NP).csv,9,80466.11111111111,95654.70884353742,64564.22222222222,80580.0,81072.0,-72226.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_115_H4_P0(NP).csv,6,112983.66666666667,151298.50451054948,63412.0,64853.0,177840.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_116_H4_P0(NP).csv,10,76540.0,101272.76827309237,57918.8,68609.0,129482.0,-55356.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_117_H4_P0(NP).csv,8,52032.25,59589.244152046784,20174.5,17662.0,53908.0,-44450.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_118_H4_P0(NP).csv,5,98156.0,101025.70650887574,77623.6,86340.0,1158.0,-74830.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_119_H4_P0(NP).csv,5,122800.2,159250.38886050077,77740.0,47758.0,147422.0,-80518.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_120_H4_P0(NP).csv,7,93901.57142857143,112857.45238095238,61717.42857142857,72650.0,122860.0,-108418.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_121_H4_P0(NP).csv,8,90855.5,106991.12082066869,62902.5,65676.0,104400.0,-46170.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_122_H4_P0(NP).csv,3,84215.33333333333,131239.36470588236,47690.0,14568.0,133384.0,4882.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_123_H4_P0(NP).csv,8,78668.5,97116.34341032608,66016.0,66122.0,137440.0,-35344.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_124_H4_P0(NP).csv,15,41112.6,57282.4521329957,53384.066666666666,40058.0,149390.0,-179931.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_125_H4_P0(NP).csv,6,58220.333333333336,63938.59209209209,15661.0,783.0,23396.0,-88020.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_126_H4_P0(NP).csv,11,70149.63636363637,77951.54448484849,75337.63636363637,72662.0,105464.0,-110432.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_127_H4_P0(NP).csv,8,62990.0,90623.9,113923.25,119850.0,216746.0,35560.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_128_H4_P0(NP).csv,5,95330.6,103417.59447513812,39766.8,36248.0,24136.0,-71954.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_129_H4_P0(NP).csv,10,92480.2,118647.68711605968,56342.4,53258.0,228534.0,864.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_130_H4_P0(NP).csv,5,93735.4,100808.57142857143,42967.2,45276.0,28648.0,-73210.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_131_H4_P0(NP).csv,7,81983.71428571429,102324.64285714286,66458.0,69076.0,105996.0,-59140.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_132_H4_P0(NP).csv,10,77292.2,96529.70139266431,50597.8,41346.0,163820.0,-66218.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_133_H4_P0(NP).csv,7,75811.71428571429,107229.66603174605,62185.71428571428,79436.0,131742.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_134_H4_P0(NP).csv,13,66682.30769230769,72448.43779172948,56269.07692307692,59532.0,140208.0,-113336.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_135_H4_P0(NP).csv,8,65924.5,111839.06912946605,43717.0,19124.0,27110.0,-163202.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_136_H4_P0(NP).csv,6,92600.66666666667,193504.2918552036,70489.16666666667,71384.5,43381.0,-122450.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_137_H4_P0(NP).csv,6,102432.5,131187.26461911746,47682.833333333336,32937.0,163569.0,-101490.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_138_H4_P0(NP).csv,4,95307.5,101599.37412587414,45240.5,28134.0,0.0,-146896.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_139_H4_P0(NP).csv,4,112506.0,116099.70792079208,25256.5,27715.0,3234.0,-92770.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_140_H4_P0(NP).csv,10,73510.2,107102.6441545907,61593.2,61978.0,258632.0,-80542.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_141_H4_P0(NP).csv,5,87456.8,104856.0,51479.2,73572.0,74568.0,-21510.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_142_H4_P0(NP).csv,9,74349.77777777778,87768.93968253968,41634.0,43328.0,114884.0,-31742.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_143_H4_P0(NP).csv,6,107513.66666666667,123604.79153439154,60752.333333333336,76861.0,76410.0,-60762.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_14_144_H4_P0(NP).csv,6,85508.66666666667,93189.59587020648,61976.333333333336,62077.0,11822.0,-97018.0
